year,anomaly,gcm,scenario
2099,2.55256009101868,MIROC-ESM,rcp45
1981,-0.230604499578476,GFDL-ESM2G,rcp45
1982,-0.387678503990173,GFDL-ESM2G,rcp45
1983,-0.656294524669647,GFDL-ESM2G,rcp45
1984,-0.422834485769272,GFDL-ESM2G,rcp45
1985,-0.0933365002274513,GFDL-ESM2G,rcp45
1986,-0.141188502311707,GFDL-ESM2G,rcp45
1987,-0.302687495946884,GFDL-ESM2G,rcp45
1988,-0.193891495466232,GFDL-ESM2G,rcp45
1989,-0.258772492408752,GFDL-ESM2G,rcp45
1990,-0.0430124998092651,GFDL-ESM2G,rcp45
1991,-0.0246415007859468,GFDL-ESM2G,rcp45
1992,-0.476515501737595,GFDL-ESM2G,rcp45
1993,-0.415632486343384,GFDL-ESM2G,rcp45
1994,-0.237867504358292,GFDL-ESM2G,rcp45
1995,-0.0905285030603409,GFDL-ESM2G,rcp45
1996,-0.0205825008451939,GFDL-ESM2G,rcp45
1997,0.0850085020065308,GFDL-ESM2G,rcp45
1998,0.0977345034480095,GFDL-ESM2G,rcp45
1999,0.0708175003528595,GFDL-ESM2G,rcp45
2000,0.12330749630928,GFDL-ESM2G,rcp45
2001,0.3758405148983,GFDL-ESM2G,rcp45
2002,0.475633502006531,GFDL-ESM2G,rcp45
2003,0.319169491529465,GFDL-ESM2G,rcp45
2004,0.289231508970261,GFDL-ESM2G,rcp45
2005,0.368577510118484,GFDL-ESM2G,rcp45
2006,0.237382501363754,GFDL-ESM2G,rcp45
2007,0.209123507142067,GFDL-ESM2G,rcp45
2008,0.363603502511978,GFDL-ESM2G,rcp45
2009,0.345933496952057,GFDL-ESM2G,rcp45
2010,0.317704498767853,GFDL-ESM2G,rcp45
2011,0.225785493850708,GFDL-ESM2G,rcp45
2012,0.195329502224922,GFDL-ESM2G,rcp45
2013,0.199479505419731,GFDL-ESM2G,rcp45
2014,0.22630450129509,GFDL-ESM2G,rcp45
2015,0.182634502649307,GFDL-ESM2G,rcp45
2016,0.286637514829636,GFDL-ESM2G,rcp45
2017,0.374223500490189,GFDL-ESM2G,rcp45
2018,0.335221499204636,GFDL-ESM2G,rcp45
2019,0.215348497033119,GFDL-ESM2G,rcp45
2020,0.330094486474991,GFDL-ESM2G,rcp45
2021,0.388902485370636,GFDL-ESM2G,rcp45
2022,0.290879487991333,GFDL-ESM2G,rcp45
2023,0.552446484565735,GFDL-ESM2G,rcp45
2024,0.627336502075195,GFDL-ESM2G,rcp45
2025,0.476945489645004,GFDL-ESM2G,rcp45
2026,0.449845492839813,GFDL-ESM2G,rcp45
2027,0.535539507865906,GFDL-ESM2G,rcp45
2028,0.45015150308609,GFDL-ESM2G,rcp45
2029,0.631761491298676,GFDL-ESM2G,rcp45
2030,0.573686480522156,GFDL-ESM2G,rcp45
2031,0.671098470687866,GFDL-ESM2G,rcp45
2032,0.565690517425537,GFDL-ESM2G,rcp45
2033,0.478471487760544,GFDL-ESM2G,rcp45
2034,0.572953522205353,GFDL-ESM2G,rcp45
2035,0.607713520526886,GFDL-ESM2G,rcp45
2036,0.565629482269287,GFDL-ESM2G,rcp45
2037,0.448472499847412,GFDL-ESM2G,rcp45
2038,0.446946501731873,GFDL-ESM2G,rcp45
2039,0.555741488933563,GFDL-ESM2G,rcp45
2040,0.508287489414215,GFDL-ESM2G,rcp45
2041,0.744706511497498,GFDL-ESM2G,rcp45
2042,0.643937528133392,GFDL-ESM2G,rcp45
2043,0.61241352558136,GFDL-ESM2G,rcp45
2044,0.573686480522156,GFDL-ESM2G,rcp45
2045,0.608140528202057,GFDL-ESM2G,rcp45
2046,0.805345475673676,GFDL-ESM2G,rcp45
2047,0.915025472640991,GFDL-ESM2G,rcp45
2048,0.837968528270721,GFDL-ESM2G,rcp45
2049,0.662126481533051,GFDL-ESM2G,rcp45
2050,0.843919515609741,GFDL-ESM2G,rcp45
2051,0.946824491024017,GFDL-ESM2G,rcp45
2052,1.13832247257233,GFDL-ESM2G,rcp45
2053,0.952958524227142,GFDL-ESM2G,rcp45
2054,0.917802512645721,GFDL-ESM2G,rcp45
2055,1.09819149971008,GFDL-ESM2G,rcp45
2056,0.897111475467682,GFDL-ESM2G,rcp45
2057,0.786851525306702,GFDL-ESM2G,rcp45
2058,0.935166478157043,GFDL-ESM2G,rcp45
2059,0.989335477352142,GFDL-ESM2G,rcp45
2060,0.965837478637695,GFDL-ESM2G,rcp45
2061,0.962999522686005,GFDL-ESM2G,rcp45
2062,0.758256494998932,GFDL-ESM2G,rcp45
2063,0.754808485507965,GFDL-ESM2G,rcp45
2064,1.0249195098877,GFDL-ESM2G,rcp45
2065,0.949906527996063,GFDL-ESM2G,rcp45
2066,1.02186751365662,GFDL-ESM2G,rcp45
2067,0.992356479167938,GFDL-ESM2G,rcp45
2068,0.909867525100708,GFDL-ESM2G,rcp45
2069,0.88936048746109,GFDL-ESM2G,rcp45
2070,0.894151508808136,GFDL-ESM2G,rcp45
2071,0.948564529418945,GFDL-ESM2G,rcp45
2072,1.11915755271912,GFDL-ESM2G,rcp45
2073,1.04347348213196,GFDL-ESM2G,rcp45
2074,0.906999528408051,GFDL-ESM2G,rcp45
2075,0.955949485301971,GFDL-ESM2G,rcp45
2076,0.916459500789642,GFDL-ESM2G,rcp45
2077,0.956376492977142,GFDL-ESM2G,rcp45
2078,1.01472651958466,GFDL-ESM2G,rcp45
2079,0.973252475261688,GFDL-ESM2G,rcp45
2080,1.05946552753448,GFDL-ESM2G,rcp45
2081,0.905564486980438,GFDL-ESM2G,rcp45
2082,0.918077528476715,GFDL-ESM2G,rcp45
2083,0.85911750793457,GFDL-ESM2G,rcp45
2084,0.987260520458221,GFDL-ESM2G,rcp45
2085,0.904863476753235,GFDL-ESM2G,rcp45
2086,1.05101144313812,GFDL-ESM2G,rcp45
2087,1.13524055480957,GFDL-ESM2G,rcp45
2088,0.962876498699188,GFDL-ESM2G,rcp45
2089,0.971086502075195,GFDL-ESM2G,rcp45
2090,1.07719552516937,GFDL-ESM2G,rcp45
2091,0.899430513381958,GFDL-ESM2G,rcp45
2092,0.898606479167938,GFDL-ESM2G,rcp45
2093,0.995011508464813,GFDL-ESM2G,rcp45
2094,1.07292354106903,GFDL-ESM2G,rcp45
2095,0.891679525375366,GFDL-ESM2G,rcp45
2096,0.895188510417938,GFDL-ESM2G,rcp45
2097,1.01918148994446,GFDL-ESM2G,rcp45
2098,1.02458345890045,GFDL-ESM2G,rcp45
2099,0.966447472572327,GFDL-ESM2G,rcp45
1981,-0.258451849222183,GFDL-CM3,rcp45
1982,-0.195463851094246,GFDL-CM3,rcp45
1983,-0.515165865421295,GFDL-CM3,rcp45
1984,-0.314146846532822,GFDL-CM3,rcp45
1985,-0.298704862594604,GFDL-CM3,rcp45
1986,-0.345090836286545,GFDL-CM3,rcp45
1987,-0.0989978536963463,GFDL-CM3,rcp45
1988,-0.0904828533530235,GFDL-CM3,rcp45
1989,-0.0505968518555164,GFDL-CM3,rcp45
1990,-0.0635358467698097,GFDL-CM3,rcp45
1991,-0.127256855368614,GFDL-CM3,rcp45
1992,-0.300596863031387,GFDL-CM3,rcp45
1993,-0.365568846464157,GFDL-CM3,rcp45
1994,-0.318082839250565,GFDL-CM3,rcp45
1995,-0.228941842913628,GFDL-CM3,rcp45
1996,-0.0447368510067463,GFDL-CM3,rcp45
1997,0.144288152456284,GFDL-CM3,rcp45
1998,0.012025149539113,GFDL-CM3,rcp45
1999,0.173860147595406,GFDL-CM3,rcp45
2000,0.167177155613899,GFDL-CM3,rcp45
2001,0.235322147607803,GFDL-CM3,rcp45
2002,0.35714915394783,GFDL-CM3,rcp45
2003,0.361360162496567,GFDL-CM3,rcp45
2004,0.24081614613533,GFDL-CM3,rcp45
2005,0.341890156269073,GFDL-CM3,rcp45
2006,0.542665123939514,GFDL-CM3,rcp45
2007,0.368715137243271,GFDL-CM3,rcp45
2008,0.451204150915146,GFDL-CM3,rcp45
2009,0.622652173042297,GFDL-CM3,rcp45
2010,0.636354148387909,GFDL-CM3,rcp45
2011,0.673341155052185,GFDL-CM3,rcp45
2012,0.710054159164429,GFDL-CM3,rcp45
2013,0.851442158222198,GFDL-CM3,rcp45
2014,0.824586153030396,GFDL-CM3,rcp45
2015,0.727083146572113,GFDL-CM3,rcp45
2016,0.759340167045593,GFDL-CM3,rcp45
2017,0.70990115404129,GFDL-CM3,rcp45
2018,0.980073153972626,GFDL-CM3,rcp45
2019,1.01278817653656,GFDL-CM3,rcp45
2020,0.975954174995422,GFDL-CM3,rcp45
2021,0.992097139358521,GFDL-CM3,rcp45
2022,1.15295517444611,GFDL-CM3,rcp45
2023,1.17108309268951,GFDL-CM3,rcp45
2024,1.17367720603943,GFDL-CM3,rcp45
2025,1.3014851808548,GFDL-CM3,rcp45
2026,1.28604316711426,GFDL-CM3,rcp45
2027,1.45108211040497,GFDL-CM3,rcp45
2028,1.38852119445801,GFDL-CM3,rcp45
2029,1.20639216899872,GFDL-CM3,rcp45
2030,1.22897517681122,GFDL-CM3,rcp45
2031,1.41748213768005,GFDL-CM3,rcp45
2032,1.20724618434906,GFDL-CM3,rcp45
2033,1.56399714946747,GFDL-CM3,rcp45
2034,1.49402010440826,GFDL-CM3,rcp45
2035,1.3298351764679,GFDL-CM3,rcp45
2036,1.55981612205505,GFDL-CM3,rcp45
2037,1.74505817890167,GFDL-CM3,rcp45
2038,1.57086312770844,GFDL-CM3,rcp45
2039,1.54825019836426,GFDL-CM3,rcp45
2040,1.85565316677094,GFDL-CM3,rcp45
2041,1.82007014751434,GFDL-CM3,rcp45
2042,1.80066120624542,GFDL-CM3,rcp45
2043,1.89227414131165,GFDL-CM3,rcp45
2044,1.8753981590271,GFDL-CM3,rcp45
2045,2.02597212791443,GFDL-CM3,rcp45
2046,2.1005871295929,GFDL-CM3,rcp45
2047,1.80139315128326,GFDL-CM3,rcp45
2048,1.87783920764923,GFDL-CM3,rcp45
2049,2.00811910629272,GFDL-CM3,rcp45
2050,1.95987117290497,GFDL-CM3,rcp45
2051,2.09457516670227,GFDL-CM3,rcp45
2052,2.05255317687988,GFDL-CM3,rcp45
2053,2.2243971824646,GFDL-CM3,rcp45
2054,2.3029191493988,GFDL-CM3,rcp45
2055,2.1302502155304,GFDL-CM3,rcp45
2056,2.24841403961182,GFDL-CM3,rcp45
2057,2.3410050868988,GFDL-CM3,rcp45
2058,2.15497016906738,GFDL-CM3,rcp45
2059,2.23935103416443,GFDL-CM3,rcp45
2060,2.37573409080505,GFDL-CM3,rcp45
2061,2.19577217102051,GFDL-CM3,rcp45
2062,2.42080807685852,GFDL-CM3,rcp45
2063,2.40023922920227,GFDL-CM3,rcp45
2064,2.19906806945801,GFDL-CM3,rcp45
2065,2.2144181728363,GFDL-CM3,rcp45
2066,2.3907482624054,GFDL-CM3,rcp45
2067,2.50753903388977,GFDL-CM3,rcp45
2068,2.5232560634613,GFDL-CM3,rcp45
2069,2.52615523338318,GFDL-CM3,rcp45
2070,2.64599704742432,GFDL-CM3,rcp45
2071,2.39489912986755,GFDL-CM3,rcp45
2072,2.53521919250488,GFDL-CM3,rcp45
2073,2.66324019432068,GFDL-CM3,rcp45
2074,2.6358962059021,GFDL-CM3,rcp45
2075,2.3233962059021,GFDL-CM3,rcp45
2076,2.56088423728943,GFDL-CM3,rcp45
2077,2.69949507713318,GFDL-CM3,rcp45
2078,2.4393322467804,GFDL-CM3,rcp45
2079,2.5417492389679,GFDL-CM3,rcp45
2080,2.7488112449646,GFDL-CM3,rcp45
2081,2.42813205718994,GFDL-CM3,rcp45
2082,2.58673214912415,GFDL-CM3,rcp45
2083,2.7993791103363,GFDL-CM3,rcp45
2084,2.5797131061554,GFDL-CM3,rcp45
2085,2.66775608062744,GFDL-CM3,rcp45
2086,2.79577803611755,GFDL-CM3,rcp45
2087,2.84118819236755,GFDL-CM3,rcp45
2088,2.62793111801147,GFDL-CM3,rcp45
2089,2.69268918037415,GFDL-CM3,rcp45
2090,2.70468306541443,GFDL-CM3,rcp45
2091,2.70480513572693,GFDL-CM3,rcp45
2092,2.79843306541443,GFDL-CM3,rcp45
2093,2.73642110824585,GFDL-CM3,rcp45
2094,2.8856520652771,GFDL-CM3,rcp45
2095,2.87530708312988,GFDL-CM3,rcp45
2096,2.79165816307068,GFDL-CM3,rcp45
2097,2.7393810749054,GFDL-CM3,rcp45
2098,2.9844982624054,GFDL-CM3,rcp45
2099,2.9799211025238,GFDL-CM3,rcp45
1981,-0.113078698515892,MIROC-ESM-CHEM,rcp45
1982,-0.251383692026138,MIROC-ESM-CHEM,rcp45
1983,-0.318980693817139,MIROC-ESM-CHEM,rcp45
1984,-0.262888699769974,MIROC-ESM-CHEM,rcp45
1985,-0.023692699149251,MIROC-ESM-CHEM,rcp45
1986,-0.133372694253922,MIROC-ESM-CHEM,rcp45
1987,-0.173136696219444,MIROC-ESM-CHEM,rcp45
1988,-0.017374699935317,MIROC-ESM-CHEM,rcp45
1989,0.0686232969164848,MIROC-ESM-CHEM,rcp45
1990,0.0504042990505695,MIROC-ESM-CHEM,rcp45
1991,0.0271802991628647,MIROC-ESM-CHEM,rcp45
1992,-0.332560688257217,MIROC-ESM-CHEM,rcp45
1993,-0.27466869354248,MIROC-ESM-CHEM,rcp45
1994,-0.307322710752487,MIROC-ESM-CHEM,rcp45
1995,-0.031351700425148,MIROC-ESM-CHEM,rcp45
1996,0.0786632969975471,MIROC-ESM-CHEM,rcp45
1997,0.0022472999989986,MIROC-ESM-CHEM,rcp45
1998,0.0789382979273796,MIROC-ESM-CHEM,rcp45
1999,0.0838212966918945,MIROC-ESM-CHEM,rcp45
2000,0.0199782997369766,MIROC-ESM-CHEM,rcp45
2001,0.219807296991348,MIROC-ESM-CHEM,rcp45
2002,0.123036302626133,MIROC-ESM-CHEM,rcp45
2003,0.0815322995185852,MIROC-ESM-CHEM,rcp45
2004,0.15706330537796,MIROC-ESM-CHEM,rcp45
2005,0.278492301702499,MIROC-ESM-CHEM,rcp45
2006,0.302327305078506,MIROC-ESM-CHEM,rcp45
2007,0.336232304573059,MIROC-ESM-CHEM,rcp45
2008,0.521565318107605,MIROC-ESM-CHEM,rcp45
2009,0.438344299793243,MIROC-ESM-CHEM,rcp45
2010,0.491749286651611,MIROC-ESM-CHEM,rcp45
2011,0.544270277023315,MIROC-ESM-CHEM,rcp45
2012,0.453297287225723,MIROC-ESM-CHEM,rcp45
2013,0.527699291706085,MIROC-ESM-CHEM,rcp45
2014,0.582203328609467,MIROC-ESM-CHEM,rcp45
2015,0.648549318313599,MIROC-ESM-CHEM,rcp45
2016,0.540120303630829,MIROC-ESM-CHEM,rcp45
2017,0.615803301334381,MIROC-ESM-CHEM,rcp45
2018,0.666646301746368,MIROC-ESM-CHEM,rcp45
2019,0.608845293521881,MIROC-ESM-CHEM,rcp45
2020,0.65535432100296,MIROC-ESM-CHEM,rcp45
2021,0.81673127412796,MIROC-ESM-CHEM,rcp45
2022,0.69673627614975,MIROC-ESM-CHEM,rcp45
2023,0.825062274932861,MIROC-ESM-CHEM,rcp45
2024,1.07231628894806,MIROC-ESM-CHEM,rcp45
2025,0.993763327598572,MIROC-ESM-CHEM,rcp45
2026,1.22017335891724,MIROC-ESM-CHEM,rcp45
2027,1.21938025951385,MIROC-ESM-CHEM,rcp45
2028,1.17711329460144,MIROC-ESM-CHEM,rcp45
2029,1.30443227291107,MIROC-ESM-CHEM,rcp45
2030,1.26662135124207,MIROC-ESM-CHEM,rcp45
2031,1.04250025749207,MIROC-ESM-CHEM,rcp45
2032,1.2908833026886,MIROC-ESM-CHEM,rcp45
2033,1.31663930416107,MIROC-ESM-CHEM,rcp45
2034,1.16011524200439,MIROC-ESM-CHEM,rcp45
2035,1.21861732006073,MIROC-ESM-CHEM,rcp45
2036,1.31001734733582,MIROC-ESM-CHEM,rcp45
2037,1.31789135932922,MIROC-ESM-CHEM,rcp45
2038,1.4065443277359,MIROC-ESM-CHEM,rcp45
2039,1.45177125930786,MIROC-ESM-CHEM,rcp45
2040,1.35387134552002,MIROC-ESM-CHEM,rcp45
2041,1.50233924388885,MIROC-ESM-CHEM,rcp45
2042,1.53343629837036,MIROC-ESM-CHEM,rcp45
2043,1.62059533596039,MIROC-ESM-CHEM,rcp45
2044,1.6234632730484,MIROC-ESM-CHEM,rcp45
2045,1.75694727897644,MIROC-ESM-CHEM,rcp45
2046,1.6322523355484,MIROC-ESM-CHEM,rcp45
2047,1.52989625930786,MIROC-ESM-CHEM,rcp45
2048,1.75404834747314,MIROC-ESM-CHEM,rcp45
2049,1.83372926712036,MIROC-ESM-CHEM,rcp45
2050,1.87639331817627,MIROC-ESM-CHEM,rcp45
2051,1.90450024604797,MIROC-ESM-CHEM,rcp45
2052,1.94267725944519,MIROC-ESM-CHEM,rcp45
2053,1.95079529285431,MIROC-ESM-CHEM,rcp45
2054,1.94447827339172,MIROC-ESM-CHEM,rcp45
2055,1.95753931999207,MIROC-ESM-CHEM,rcp45
2056,2.09132838249207,MIROC-ESM-CHEM,rcp45
2057,2.08549928665161,MIROC-ESM-CHEM,rcp45
2058,2.10005640983582,MIROC-ESM-CHEM,rcp45
2059,2.23003125190735,MIROC-ESM-CHEM,rcp45
2060,2.29866528511047,MIROC-ESM-CHEM,rcp45
2061,2.1935932636261,MIROC-ESM-CHEM,rcp45
2062,2.1450092792511,MIROC-ESM-CHEM,rcp45
2063,2.27031421661377,MIROC-ESM-CHEM,rcp45
2064,2.30840039253235,MIROC-ESM-CHEM,rcp45
2065,2.37343335151672,MIROC-ESM-CHEM,rcp45
2066,2.26396632194519,MIROC-ESM-CHEM,rcp45
2067,2.07985424995422,MIROC-ESM-CHEM,rcp45
2068,2.17546534538269,MIROC-ESM-CHEM,rcp45
2069,2.15819239616394,MIROC-ESM-CHEM,rcp45
2070,2.10216236114502,MIROC-ESM-CHEM,rcp45
2071,2.26720118522644,MIROC-ESM-CHEM,rcp45
2072,2.43278932571411,MIROC-ESM-CHEM,rcp45
2073,2.46727418899536,MIROC-ESM-CHEM,rcp45
2074,2.33910036087036,MIROC-ESM-CHEM,rcp45
2075,2.40349221229553,MIROC-ESM-CHEM,rcp45
2076,2.43181324005127,MIROC-ESM-CHEM,rcp45
2077,2.45412135124207,MIROC-ESM-CHEM,rcp45
2078,2.50169825553894,MIROC-ESM-CHEM,rcp45
2079,2.51955127716064,MIROC-ESM-CHEM,rcp45
2080,2.51936841011047,MIROC-ESM-CHEM,rcp45
2081,2.45766139030457,MIROC-ESM-CHEM,rcp45
2082,2.59566235542297,MIROC-ESM-CHEM,rcp45
2083,2.67924928665161,MIROC-ESM-CHEM,rcp45
2084,2.71220827102661,MIROC-ESM-CHEM,rcp45
2085,2.59279322624207,MIROC-ESM-CHEM,rcp45
2086,2.54546022415161,MIROC-ESM-CHEM,rcp45
2087,2.54027223587036,MIROC-ESM-CHEM,rcp45
2088,2.60133838653564,MIROC-ESM-CHEM,rcp45
2089,2.65877223014832,MIROC-ESM-CHEM,rcp45
2090,2.53117823600769,MIROC-ESM-CHEM,rcp45
2091,2.57158327102661,MIROC-ESM-CHEM,rcp45
2092,2.58064723014832,MIROC-ESM-CHEM,rcp45
2093,2.43455934524536,MIROC-ESM-CHEM,rcp45
2094,2.52339625358582,MIROC-ESM-CHEM,rcp45
2095,2.45686841011047,MIROC-ESM-CHEM,rcp45
2096,2.61711621284485,MIROC-ESM-CHEM,rcp45
2097,2.71342921257019,MIROC-ESM-CHEM,rcp45
2098,2.62959718704224,MIROC-ESM-CHEM,rcp45
2099,2.56407618522644,MIROC-ESM-CHEM,rcp45
1981,-0.0990521982312202,inmcm4,rcp45
1982,-0.168998196721077,inmcm4,rcp45
1983,-0.0254442002624273,inmcm4,rcp45
1984,-0.0851062014698982,inmcm4,rcp45
1985,-0.0609051994979382,inmcm4,rcp45
1986,-0.0255052000284195,inmcm4,rcp45
1987,-0.0496752001345158,inmcm4,rcp45
1988,-0.105613201856613,inmcm4,rcp45
1989,-0.0833361968398094,inmcm4,rcp45
1990,-0.0871812030673027,inmcm4,rcp45
1991,-0.103447198867798,inmcm4,rcp45
1992,-0.0808331966400146,inmcm4,rcp45
1993,-0.105583198368549,inmcm4,rcp45
1994,0.0186848007142544,inmcm4,rcp45
1995,-0.0067972000688314,inmcm4,rcp45
1996,0.0447157993912697,inmcm4,rcp45
1997,-0.0197982005774975,inmcm4,rcp45
1998,-0.0101242000237107,inmcm4,rcp45
1999,0.0333938002586365,inmcm4,rcp45
2000,0.0598828010261059,inmcm4,rcp45
2001,0.144141793251038,inmcm4,rcp45
2002,0.0726697966456413,inmcm4,rcp45
2003,0.0197218004614115,inmcm4,rcp45
2004,0.194099798798561,inmcm4,rcp45
2005,0.0905838012695312,inmcm4,rcp45
2006,0.10169280320406,inmcm4,rcp45
2007,0.177985802292824,inmcm4,rcp45
2008,0.221809804439545,inmcm4,rcp45
2009,0.174751803278923,inmcm4,rcp45
2010,0.163581803441048,inmcm4,rcp45
2011,0.156440794467926,inmcm4,rcp45
2012,0.177039802074432,inmcm4,rcp45
2013,0.236640796065331,inmcm4,rcp45
2014,0.245155796408653,inmcm4,rcp45
2015,0.139686793088913,inmcm4,rcp45
2016,0.204444795846939,inmcm4,rcp45
2017,0.193549796938896,inmcm4,rcp45
2018,0.223396793007851,inmcm4,rcp45
2019,0.252754807472229,inmcm4,rcp45
2020,0.194221794605255,inmcm4,rcp45
2021,0.312324792146683,inmcm4,rcp45
2022,0.28171581029892,inmcm4,rcp45
2023,0.287788808345795,inmcm4,rcp45
2024,0.300086796283722,inmcm4,rcp45
2025,0.393958806991577,inmcm4,rcp45
2026,0.366615802049637,inmcm4,rcp45
2027,0.460426807403564,inmcm4,rcp45
2028,0.411689788103104,inmcm4,rcp45
2029,0.444831788539886,inmcm4,rcp45
2030,0.512306809425354,inmcm4,rcp45
2031,0.419288814067841,inmcm4,rcp45
2032,0.48935678601265,inmcm4,rcp45
2033,0.478797793388367,inmcm4,rcp45
2034,0.51728081703186,inmcm4,rcp45
2035,0.631538808345795,inmcm4,rcp45
2036,0.588630795478821,inmcm4,rcp45
2037,0.59262877702713,inmcm4,rcp45
2038,0.67252379655838,inmcm4,rcp45
2039,0.596046805381775,inmcm4,rcp45
2040,0.608711779117584,inmcm4,rcp45
2041,0.716041803359985,inmcm4,rcp45
2042,0.683570802211761,inmcm4,rcp45
2043,0.598304808139801,inmcm4,rcp45
2044,0.607276797294617,inmcm4,rcp45
2045,0.631507813930511,inmcm4,rcp45
2046,0.664069771766663,inmcm4,rcp45
2047,0.692756772041321,inmcm4,rcp45
2048,0.741859793663025,inmcm4,rcp45
2049,0.772193789482117,inmcm4,rcp45
2050,0.739997804164886,inmcm4,rcp45
2051,0.812354803085327,inmcm4,rcp45
2052,0.815559804439545,inmcm4,rcp45
2053,0.863563776016235,inmcm4,rcp45
2054,0.863685786724091,inmcm4,rcp45
2055,0.866248786449432,inmcm4,rcp45
2056,0.898719787597656,inmcm4,rcp45
2057,0.788917779922485,inmcm4,rcp45
2058,0.770454823970795,inmcm4,rcp45
2059,0.857215821743011,inmcm4,rcp45
2060,0.990638792514801,inmcm4,rcp45
2061,0.995948791503906,inmcm4,rcp45
2062,0.905586779117584,inmcm4,rcp45
2063,1.00724077224731,inmcm4,rcp45
2064,0.955146789550781,inmcm4,rcp45
2065,0.946784794330597,inmcm4,rcp45
2066,0.875892817974091,inmcm4,rcp45
2067,0.999488770961761,inmcm4,rcp45
2068,0.976692795753479,inmcm4,rcp45
2069,0.996497809886932,inmcm4,rcp45
2070,1.06076776981354,inmcm4,rcp45
2071,1.09479582309723,inmcm4,rcp45
2072,1.11286175251007,inmcm4,rcp45
2073,1.15619683265686,inmcm4,rcp45
2074,1.03559076786041,inmcm4,rcp45
2075,1.1013867855072,inmcm4,rcp45
2076,1.13922882080078,inmcm4,rcp45
2077,1.20032477378845,inmcm4,rcp45
2078,1.20703876018524,inmcm4,rcp45
2079,1.25681281089783,inmcm4,rcp45
2080,1.27194976806641,inmcm4,rcp45
2081,1.14908576011658,inmcm4,rcp45
2082,1.24481976032257,inmcm4,rcp45
2083,1.2254718542099,inmcm4,rcp45
2084,1.21182978153229,inmcm4,rcp45
2085,1.28528583049774,inmcm4,rcp45
2086,1.11338078975677,inmcm4,rcp45
2087,1.24112677574158,inmcm4,rcp45
2088,1.30026984214783,inmcm4,rcp45
2089,1.28830683231354,inmcm4,rcp45
2090,1.26441180706024,inmcm4,rcp45
2091,1.2565997838974,inmcm4,rcp45
2092,1.22919476032257,inmcm4,rcp45
2093,1.22376275062561,inmcm4,rcp45
2094,1.16004180908203,inmcm4,rcp45
2095,1.19406878948212,inmcm4,rcp45
2096,1.32144975662231,inmcm4,rcp45
2097,1.20331585407257,inmcm4,rcp45
2098,1.21060979366302,inmcm4,rcp45
2099,1.30658781528473,inmcm4,rcp45
1981,-0.177412450313568,CSIRO-Mk3-6-0,rcp45
1982,-0.272840440273285,CSIRO-Mk3-6-0,rcp45
1983,-0.294599443674088,CSIRO-Mk3-6-0,rcp45
1984,-0.171797454357147,CSIRO-Mk3-6-0,rcp45
1985,-0.390913456678391,CSIRO-Mk3-6-0,rcp45
1986,-0.304731458425522,CSIRO-Mk3-6-0,rcp45
1987,-0.111494451761246,CSIRO-Mk3-6-0,rcp45
1988,-0.151930451393127,CSIRO-Mk3-6-0,rcp45
1989,-0.144331455230713,CSIRO-Mk3-6-0,rcp45
1990,-0.0779554471373558,CSIRO-Mk3-6-0,rcp45
1991,-0.0024244498927146,CSIRO-Mk3-6-0,rcp45
1992,-0.277754455804825,CSIRO-Mk3-6-0,rcp45
1993,-0.260786443948746,CSIRO-Mk3-6-0,rcp45
1994,-0.348738461732864,CSIRO-Mk3-6-0,rcp45
1995,-0.137892454862595,CSIRO-Mk3-6-0,rcp45
1996,-0.128828451037407,CSIRO-Mk3-6-0,rcp45
1997,0.0425585508346558,CSIRO-Mk3-6-0,rcp45
1998,0.157029554247856,CSIRO-Mk3-6-0,rcp45
1999,0.205461546778679,CSIRO-Mk3-6-0,rcp45
2000,0.234819546341896,CSIRO-Mk3-6-0,rcp45
2001,0.235978543758392,CSIRO-Mk3-6-0,rcp45
2002,0.231217548251152,CSIRO-Mk3-6-0,rcp45
2003,0.238298550248146,CSIRO-Mk3-6-0,rcp45
2004,0.268754541873932,CSIRO-Mk3-6-0,rcp45
2005,0.332749545574188,CSIRO-Mk3-6-0,rcp45
2006,0.0796985477209091,CSIRO-Mk3-6-0,rcp45
2007,0.0432605482637882,CSIRO-Mk3-6-0,rcp45
2008,0.13014355301857,CSIRO-Mk3-6-0,rcp45
2009,0.0763105526566505,CSIRO-Mk3-6-0,rcp45
2010,0.295701563358307,CSIRO-Mk3-6-0,rcp45
2011,0.301652550697327,CSIRO-Mk3-6-0,rcp45
2012,0.428056538105011,CSIRO-Mk3-6-0,rcp45
2013,0.453355550765991,CSIRO-Mk3-6-0,rcp45
2014,0.319718539714813,CSIRO-Mk3-6-0,rcp45
2015,0.268937557935715,CSIRO-Mk3-6-0,rcp45
2016,0.448777556419373,CSIRO-Mk3-6-0,rcp45
2017,0.605363547801971,CSIRO-Mk3-6-0,rcp45
2018,0.49647656083107,CSIRO-Mk3-6-0,rcp45
2019,0.470292538404465,CSIRO-Mk3-6-0,rcp45
2020,0.578446567058563,CSIRO-Mk3-6-0,rcp45
2021,0.663285553455353,CSIRO-Mk3-6-0,rcp45
2022,0.615373551845551,CSIRO-Mk3-6-0,rcp45
2023,0.48494154214859,CSIRO-Mk3-6-0,rcp45
2024,0.759904563426971,CSIRO-Mk3-6-0,rcp45
2025,0.834764540195465,CSIRO-Mk3-6-0,rcp45
2026,0.594194531440735,CSIRO-Mk3-6-0,rcp45
2027,0.623246550559998,CSIRO-Mk3-6-0,rcp45
